,"Consumer Price Index for All Urban Consumers (CPI-U): U.S. city average, by expenditure category, January 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"[1982-84=100, unless otherwise noted]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indent Level,Expenditure category,"Relative
importance
Dec.
2023",Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Unadjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Seasonally adjusted indexes,Unadjusted percent change,Unadjusted percent change,Unadjusted percent change,Unadjusted percent change,Seasonally adjusted percent change,Seasonally adjusted percent change,Seasonally adjusted percent change,One Month,One Month,One Month,One Month,Twelve Month,Twelve Month,Twelve Month,Twelve Month
,,,"Jan.
4,Gasoline (all types),3.261,294.759,299.774,302.673,318.482,314.116,316.258,318.071,336.979,338.893,320.999,297.598,280.289,276.003,313.215,316.804,305.708,314.286,300.042,302.412,301.784,326.825,332.019,317.678,304.982,303.242,293.287,-6.4,-7.3,-5.8,-1.5,-4.0,-0.6,-3.3,-0.115,0.23,S-Nov. 2023,-4.0,-0.210,0.30,S-Nov. 2023,-8.9
5,"Gasoline, unleaded regular(6)",,288.818,293.488,296.244,312.514,307.757,309.872,311.601,330.718,331.914,313.296,290.139,272.886,268.820,307.100,310.569,299.376,308.124,293.539,295.840,295.197,320.502,324.997,310.365,297.744,295.993,285.836,-6.9,-7.4,-5.9,-1.5,-4.1,-0.6,-3.4,,0.66,S-Nov. 2023,-4.1,,0.83,S-Nov. 2023,-9.3
5,"Gasoline, unleaded midgrade(6)(10)",,319.619,325.850,328.993,343.467,340.295,342.440,344.841,363.175,367.180,351.761,327.694,310.727,306.128,337.961,341.835,332.091,339.946,327.563,329.359,329.347,352.632,359.747,348.126,334.547,332.833,323.695,-4.2,-6.8,-5.2,-1.5,-3.9,-0.5,-2.7,,0.59,S-Nov. 2023,-3.9,,0.73,S-Nov. 2023,-6.9
5,"Gasoline, unleaded premium(6)",,312.344,319.252,322.915,334.494,333.036,335.192,337.407,353.559,360.103,348.330,325.074,308.702,303.385,330.701,332.414,325.941,331.334,322.572,323.175,323.611,343.992,353.297,343.055,330.508,329.634,321.215,-2.9,-6.7,-5.0,-1.7,-3.7,-0.3,-2.6,,0.60,S-Nov. 2023,-3.7,,0.80,S-Nov. 2023,-6.1
4,Other motor fuels(4)(5),0.111,339.263,332.558,316.209,307.755,297.692,288.457,286.268,317.338,337.553,333.768,319.829,300.470,288.702,339.263,332.558,316.209,307.755,297.692,288.457,286.268,317.338,337.553,333.768,319.829,300.470,288.702,-14.9,-4.2,-6.1,-3.9,-4.2,-6.1,-3.9,-0.004,0.33,L-Oct. 2023,-1.1,-0.016,0.73,L-Oct. 2023,-11.8
2,Energy services,3.116,272.840,266.353,259.647,255.185,253.204,259.564,259.766,260.448,260.791,258.236,259.944,260.877,267.475,271.236,266.838,262.118,259.053,255.851,256.660,256.830,257.115,257.987,258.993,261.661,262.521,266.235,-2.0,0.7,0.4,2.5,1.0,0.3,1.4,0.044,0.35,L-Jan. 2023,2.4,-0.074,0.77,S-Oct. 2023,-2.3
3,Electricity,2.428,266.528,266.887,265.033,263.216,262.135,271.369,270.268,270.752,272.401,268.342,267.545,269.170,276.698,266.773,268.314,267.111,266.417,264.455,266.342,265.395,266.041,268.275,269.403,272.024,273.629,276.953,3.8,-0.3,0.6,2.8,1.0,0.6,1.2,0.030,0.39,L-Aug. 2022,1.2,0.095,0.94,L-Jun. 2023,5.4
3,Utility (piped) gas service,0.688,285.407,258.976,238.182,226.062,221.484,219.272,223.290,224.539,221.045,222.955,231.976,230.862,234.515,278.415,256.690,241.753,231.801,225.029,222.659,226.104,225.324,222.181,222.806,225.552,224.208,228.771,-17.8,4.0,-0.5,1.6,1.2,-0.6,2.0,0.013,0.59,L-Jan. 2023,7.1,-0.169,1.19,S-Sep. 2023,-19.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,All items less food and energy,79.790,301.962,304.011,305.476,306.899,308.096,308.910,309.402,310.103,310.817,311.380,311.606,311.907,313.623,302.709,304.124,305.112,306.539,307.646,308.245,308.945,309.656,310.644,311.390,312.349,313.209,314.438,3.9,0.1,0.1,0.6,0.3,0.3,0.4,0.312,0.04,L-May 2023,0.4,3.065,0.12,–,–
2,Commodities less food and energy commodities,18.891,165.340,166.246,166.961,167.833,168.499,168.588,168.014,168.029,167.141,166.759,165.367,164.590,164.866,166.171,166.391,166.719,167.455,168.150,168.004,167.454,167.107,166.716,166.670,166.301,166.194,165.663,-0.3,-0.8,-0.5,0.2,-0.2,-0.1,-0.3,-0.061,0.08,S-Jul. 2023,-0.3,-0.064,0.20,S-Jul. 2020,-0.5
3,Household furnishings and supplies(11),3.523,108.022,109.065,109.468,109.071,108.473,108.334,107.720,107.837,107.776,107.611,106.296,105.791,106.575,107.929,108.610,109.019,108.634,108.389,108.179,107.959,107.989,107.661,107.540,106.970,106.626,106.484,-1.3,-1.2,-0.5,0.7,-0.5,-0.3,-0.1,-0.005,0.21,L-Oct. 2023,-0.1,-0.064,0.63,S-Mar. 2018,-1.5
4,Window and floor coverings and other linens(5),0.294,63.788,62.948,63.249,62.116,61.896,61.490,60.359,61.869,61.857,60.731,58.717,59.784,60.873,63.088,62.653,62.890,62.050,62.113,61.601,61.184,61.509,60.985,60.300,59.580,60.755,60.205,-4.6,-3.3,1.8,1.8,-1.2,2.0,-0.9,-0.003,0.96,S-Nov. 2023,-1.2,-0.015,2.17,S-Nov. 2023,-5.1
5,Floor coverings(4)(5),0.073,134.377,134.809,135.839,135.604,135.798,135.025,133.684,132.339,132.828,133.015,130.834,133.611,134.993,134.377,134.809,135.839,135.604,135.798,135.025,133.684,132.339,132.828,133.015,130.834,133.611,134.993,0.5,-1.6,2.1,1.0,-1.6,2.1,1.0,0.001,0.64,S-Nov. 2023,-1.6,0.000,3.64,S-Nov. 2023,-1.2
5,Window coverings(4)(5),0.075,78.918,76.322,75.930,74.475,74.884,74.655,73.841,78.840,77.507,78.457,78.683,78.729,78.434,78.918,76.322,75.930,74.475,74.884,74.655,73.841,78.840,77.507,78.457,78.683,78.729,78.434,-0.6,0.3,0.1,-0.4,0.3,0.1,-0.4,0.000,2.03,S-Sep. 2023,-1.7,0.000,5.31,S-Jul. 2023,-1.8
5,Other linens(5),0.147,45.742,45.174,45.533,44.339,43.869,43.487,42.320,43.351,43.620,41.684,39.096,40.123,41.459,45.293,44.758,45.000,44.177,44.129,43.300,42.931,43.409,42.633,41.213,40.092,41.196,41.052,-9.4,-6.2,2.6,3.3,-2.7,2.8,-0.3,-0.001,1.52,S-Nov. 2023,-2.7,-0.015,3.16,S-Nov. 2023,-12.7
4,Furniture and bedding(4),0.966,137.692,137.918,138.416,137.709,136.692,136.784,136.291,134.705,133.112,134.962,133.515,131.895,133.656,137.692,137.918,138.416,137.709,136.692,136.784,136.291,134.705,133.112,134.962,133.515,131.895,133.656,-2.9,-1.1,-1.2,1.3,-1.1,-1.2,1.3,0.013,0.40,L-Oct. 2023,1.4,-0.036,1.02,L-Oct. 2023,-2.9
5,Bedroom furniture(4),0.323,147.788,148.948,147.749,148.768,148.832,147.901,149.011,147.542,145.530,146.926,145.492,144.623,146.512,147.788,148.948,147.749,148.768,148.832,147.901,149.011,147.542,145.530,146.926,145.492,144.623,146.512,-0.9,-1.0,-0.6,1.3,-1.0,-0.6,1.3,0.004,0.52,L-Apr. 2022,1.7,-0.004,1.54,L-Nov. 2023,-0.5
5,"Living room, kitchen, and dining room furniture(4)(5)",0.485,111.091,110.160,110.803,110.392,108.995,109.213,108.987,108.245,107.084,107.625,106.514,104.839,106.219,111.091,110.160,110.803,110.392,108.995,109.213,108.987,108.245,107.084,107.625,106.514,104.839,106.219,-4.4,-1.0,-1.6,1.3,-1.0,-1.6,1.3,0.006,0.52,L-Jul. 2022,2.7,-0.026,1.64,L-Oct. 2023,-4.4
5,Other furniture(5),0.151,84.307,85.812,87.409,84.793,84.185,85.017,82.649,80.290,79.366,83.120,81.981,80.856,82.047,84.215,84.884,86.275,83.391,82.972,83.974,83.200,82.371,80.588,83.129,82.922,81.772,81.958,-2.7,-1.4,-1.4,1.5,-0.2,-1.4,0.2,0.000,1.06,L-Oct. 2023,3.2,-0.006,2.71,L-Nov. 2023,-2.2
4,Appliances(5),0.224,89.447,90.392,90.976,89.729,89.175,88.531,88.299,87.961,87.219,85.561,83.789,83.465,85.923,89.449,89.866,90.342,88.830,88.630,87.840,88.027,87.883,86.934,86.093,85.523,85.152,85.925,-3.9,-2.1,-0.4,2.9,-0.7,-0.4,0.9,0.002,0.66,L-Jan. 2023,0.9,-0.013,1.48,L-Nov. 2023,-3.5
5,Major appliances(5),0.069,99.418,98.445,99.032,96.946,95.136,94.327,93.416,93.408,92.378,89.799,87.513,89.276,92.180,99.128,98.116,97.218,95.150,94.539,93.509,92.997,93.220,92.622,91.336,90.273,90.817,91.912,-7.3,-2.5,2.0,3.3,-1.2,0.6,1.2,0.001,0.85,L-Mar. 2022,1.5,-0.009,2.10,L-Feb. 2023,-5.9
6,Laundry equipment(4)(6),,119.219,115.364,118.410,118.606,116.224,112.317,111.143,111.145,108.677,103.227,99.264,101.376,104.462,119.219,115.364,118.410,118.606,116.224,112.317,111.143,111.145,108.677,103.227,99.264,101.376,104.462,-12.4,-3.8,2.1,3.0,-3.8,2.1,3.0,,1.10,L-Dec. 2022,4.1,,2.40,L-Nov. 2023,-12.0
5,Other appliances(5),0.152,76.556,78.292,78.817,78.070,78.149,77.643,77.745,77.284,76.744,75.663,74.289,73.037,75.086,76.657,77.708,78.164,77.635,77.813,77.092,77.356,77.250,76.430,75.927,75.367,74.964,75.185,-1.9,-1.8,-1.7,2.8,-0.7,-0.5,0.3,0.000,0.84,L-Jul. 2023,0.3,-0.004,1.95,S-May 2018,-2.0
4,Other household equipment and furnishings(5),0.514,55.315,56.222,56.181,55.742,55.135,54.922,54.735,55.137,55.667,55.373,54.033,53.904,54.223,55.253,55.256,55.394,55.120,54.895,55.033,55.227,55.566,55.763,55.421,54.615,54.833,54.162,-2.0,-2.4,-0.2,0.6,-1.5,0.4,-1.2,-0.006,0.60,S-Nov. 2023,-1.5,-0.012,1.45,S-Nov. 2023,-2.0
5,"Clocks, lamps, and decorator items(4)",0.298,40.425,40.952,41.011,41.424,40.965,40.399,40.710,41.023,41.220,40.854,39.518,39.395,39.574,40.425,40.952,41.011,41.424,40.965,40.399,40.710,41.023,41.220,40.854,39.518,39.395,39.574,-2.1,-3.3,-0.3,0.5,-3.3,-0.3,0.5,0.001,0.86,L-Sep. 2023,0.5,-0.007,2.22,S-Nov. 2023,-3.3
5,Indoor plants and flowers(12),0.111,151.912,156.278,158.685,151.840,149.814,150.717,146.104,149.125,152.770,155.388,156.139,155.321,156.484,152.000,151.651,153.088,152.509,150.488,151.234,148.840,152.174,154.546,156.138,156.355,154.981,156.575,3.0,0.5,-0.5,0.7,0.1,-0.9,1.0,0.001,1.37,L-Oct. 2023,1.0,0.004,2.14,L-Nov. 2023,3.3
5,Dishes and flatware(4)(5),0.043,50.547,51.490,50.388,49.282,48.510,49.217,49.673,49.097,49.436,48.879,46.568,47.974,48.303,50.547,51.490,50.388,49.282,48.510,49.217,49.673,49.097,49.436,48.879,46.568,47.974,48.303,-4.4,-4.7,3.0,0.7,-4.7,3.0,0.7,0.000,1.57,S-Nov. 2023,-4.7,-0.002,3.51,S-Sep. 2023,-5.6
5,Nonelectric cookware and tableware(5),0.062,85.893,86.694,84.710,83.621,83.281,84.148,83.287,82.942,83.527,81.622,79.504,78.654,79.359,85.928,86.285,84.088,82.946,82.796,83.247,82.888,82.804,83.157,81.686,81.370,80.585,79.391,-7.6,-2.6,-1.1,0.9,-0.4,-1.0,-1.5,-0.001,0.88,S-Oct. 2023,-1.8,-0.007,1.77,S-Jan. 2018,-8.0
4,"Tools, hardware, outdoor equipment and supplies(4)(5)",0.722,112.205,115.078,115.515,115.183,114.653,114.498,113.166,114.498,114.952,113.791,113.159,112.161,111.346,112.205,115.078,115.515,115.183,114.653,114.498,113.166,114.498,114.952,113.791,113.159,112.161,111.346,-0.8,-0.6,-0.9,-0.7,-0.6,-0.9,-0.7,-0.005,0.62,L-Nov. 2023,-0.6,-0.006,1.83,S-May 2018,-0.9
5,"Tools, hardware and supplies(5)",0.199,122.305,123.353,124.470,123.619,122.659,121.745,121.402,122.824,124.527,123.609,123.090,122.810,121.184,122.594,123.114,123.715,123.078,122.670,121.867,121.923,122.968,123.335,123.043,124.157,123.923,121.471,-0.9,-0.4,-0.2,-1.3,0.9,-0.2,-2.0,-0.004,0.53,S-EVER,–,-0.002,1.55,S-Feb. 2020,-1.7
5,Outdoor equipment and supplies(4)(5),0.308,107.618,111.920,112.102,111.948,111.606,111.725,109.807,111.399,111.340,109.857,109.272,107.771,107.407,107.618,111.920,112.102,111.948,111.606,111.725,109.807,111.399,111.340,109.857,109.272,107.771,107.407,-0.2,-0.5,-1.4,-0.3,-0.5,-1.4,-0.3,-0.001,0.90,L-Sep. 2023,-0.1,0.000,3.04,S-Jul. 2018,-0.5
4,Housekeeping supplies(4),0.804,230.435,231.626,232.820,234.581,234.244,234.574,234.643,233.425,234.314,234.951,233.691,233.628,234.640,230.435,231.626,232.820,234.581,234.244,234.574,234.643,233.425,234.314,234.951,233.691,233.628,234.640,1.8,-0.5,0.0,0.4,-0.5,0.0,0.4,0.003,0.33,L-Sep. 2023,0.4,0.017,0.79,S-Nov. 2021,0.7
5,Household cleaning products(4)(5),0.284,144.690,145.699,147.222,147.232,147.882,148.315,148.770,149.024,149.200,149.404,148.325,148.324,149.099,144.690,145.699,147.222,147.232,147.882,148.315,148.770,149.024,149.200,149.404,148.325,148.324,149.099,3.0,-0.7,0.0,0.5,-0.7,0.0,0.5,0.001,0.61,L-Mar. 2023,1.0,0.010,1.16,S-Dec. 2021,1.7
5,Household paper products(4)(5),0.173,225.736,225.188,228.328,231.591,232.412,233.400,234.037,233.627,233.069,233.541,232.315,234.011,234.297,225.736,225.188,228.328,231.591,232.412,233.400,234.037,233.627,233.069,233.541,232.315,234.011,234.297,3.8,-0.5,0.7,0.1,-0.5,0.7,0.1,0.000,0.41,S-Nov. 2023,-0.5,0.007,1.24,L-Oct. 2023,6.3
5,Miscellaneous household products(4)(5),0.347,139.407,140.351,140.097,141.538,140.489,140.382,140.016,138.413,139.540,140.093,139.521,139.047,139.763,139.407,140.351,140.097,141.538,140.489,140.382,140.016,138.413,139.540,140.093,139.521,139.047,139.763,0.3,-0.4,-0.3,0.5,-0.4,-0.3,0.5,0.002,0.42,L-Sep. 2023,0.8,0.001,1.53,S-Nov. 2021,-1.1
3,Apparel,2.512,127.875,132.039,133.112,131.762,131.382,130.510,129.172,131.262,133.157,132.786,128.093,125.794,127.946,129.213,129.987,130.283,130.627,130.890,131.085,131.256,131.458,130.998,131.008,130.174,130.168,129.261,0.1,-3.5,-1.8,1.7,-0.6,0.0,-0.7,-0.018,0.34,S-Feb. 2021,-0.7,0.003,0.75,S-Mar. 2021,-2.5
4,Men's and boys' apparel,0.636,124.709,127.681,128.461,127.441,127.355,126.786,125.710,127.040,129.198,129.190,124.168,121.594,126.872,125.118,125.016,125.823,126.381,126.738,127.430,127.636,127.181,127.904,127.942,126.402,125.978,127.288,1.7,-3.9,-2.1,4.3,-1.2,-0.3,1.0,0.007,0.55,L-Dec. 2022,1.2,0.012,1.12,L-Nov. 2023,2.8
5,Men's apparel,0.488,128.391,130.744,131.250,130.604,131.262,129.937,129.014,129.998,132.274,131.794,127.236,124.649,130.819,128.651,127.749,128.796,129.528,130.121,130.570,130.950,130.003,130.874,131.097,129.465,129.521,131.084,1.9,-3.5,-2.0,4.9,-1.2,0.0,1.2,0.006,0.66,L-Feb. 2022,1.4,0.010,1.26,L-Nov. 2023,2.7
6,"Men's suits, sport coats, and outerwear",0.076,105.754,105.520,105.046,104.788,105.682,106.200,104.212,102.057,100.463,100.825,100.717,96.013,100.140,107.044,103.943,105.302,105.367,105.112,106.302,104.902,101.571,98.483,99.770,100.294,99.333,101.361,-5.3,-0.1,-4.7,4.3,0.5,-1.0,2.0,0.002,1.61,L-Apr. 2022,4.2,-0.003,3.46,L-Nov. 2023,-3.8
6,"Men's underwear, nightwear, swimwear, and accessories",0.156,179.033,181.547,180.818,179.363,181.619,182.411,180.616,180.676,184.211,183.248,178.125,175.274,182.934,181.246,179.370,178.974,179.511,180.399,182.103,182.418,179.956,182.128,181.007,179.477,180.708,185.195,2.2,-2.8,-1.6,4.4,-0.8,0.7,2.5,0.004,0.84,L-Jan. 2023,3.7,0.003,1.72,S-Dec. 2022,1.6
6,Men's shirts and sweaters(5),0.138,76.062,80.887,80.384,78.397,77.495,74.722,74.957,79.540,82.087,81.336,78.778,77.701,79.388,76.594,76.893,77.295,77.974,78.236,77.915,78.730,79.554,79.768,79.963,79.777,79.739,79.944,4.4,-3.1,-1.4,2.2,-0.2,0.0,0.3,0.000,1.37,L-Sep. 2023,0.3,0.006,3.02,L-Nov. 2023,4.6
6,Men's pants and shorts,0.114,132.587,131.588,135.724,138.081,139.187,136.991,136.358,134.113,136.318,136.427,127.558,125.133,136.992,130.844,126.592,131.885,134.516,135.326,136.064,136.302,134.876,137.581,139.426,133.788,133.312,135.191,3.3,-6.5,-1.9,9.5,-4.0,-0.4,1.4,0.002,1.52,L-Sep. 2023,2.0,0.004,2.99,L-Nov. 2023,3.3
5,Boys' apparel,0.147,110.357,114.752,116.187,114.274,112.329,113.677,112.258,114.402,116.175,117.352,111.373,108.938,111.469,110.311,112.500,113.790,113.637,113.186,114.432,114.479,115.422,115.366,115.433,112.656,111.239,111.422,1.0,-5.1,-2.2,2.3,-2.4,-1.3,0.2,0.000,1.18,L-Aug. 2023,0.8,0.001,2.80,L-Nov. 2023,3.5
4,Women's and girls' apparel,1.009,105.574,111.282,112.658,111.052,110.371,108.642,106.767,109.544,112.025,111.999,107.060,104.456,104.540,107.957,108.845,109.156,109.343,109.893,109.798,110.066,110.551,109.412,109.298,108.592,108.691,106.917,-1.0,-4.4,-2.4,0.1,-0.6,0.1,-1.6,-0.017,0.55,S-May 2020,-3.4,-0.010,1.45,S-Mar. 2021,-4.6
5,Women's apparel,0.887,106.344,111.984,113.581,111.671,111.181,109.727,107.655,110.858,113.089,113.492,108.643,106.354,106.857,108.804,109.678,110.058,110.215,110.716,110.886,110.841,111.679,110.579,110.598,110.002,110.700,109.328,0.5,-4.3,-2.1,0.5,-0.5,0.6,-1.2,-0.011,0.57,S-Sep. 2021,-1.6,0.004,1.68,S-Nov. 2023,0.4
6,Women's outerwear,0.058,96.664,102.577,105.242,104.336,107.391,105.074,103.175,109.898,113.355,107.598,100.699,98.322,95.574,100.581,101.584,104.543,105.939,107.630,105.195,105.924,109.274,106.444,102.155,102.554,103.030,99.447,-1.1,-6.4,-2.4,-2.8,0.4,0.5,-3.5,-0.002,1.71,S-Oct. 2023,-4.0,-0.001,3.35,S-Jan. 2023,-4.0
6,Women's dresses,0.124,96.751,109.280,112.942,109.656,109.592,106.464,101.153,110.246,112.892,109.926,106.361,100.828,95.150,103.313,108.465,107.560,106.481,109.049,108.429,107.339,112.052,107.076,105.123,105.685,105.598,101.604,-1.7,-3.2,-5.2,-5.6,0.5,-0.1,-3.8,-0.005,1.52,S-Sep. 2023,-4.4,-0.003,3.24,S-Jan. 2023,-4.2
6,Women's suits and separates(5),0.410,72.316,76.786,77.968,76.156,75.956,74.265,72.009,74.889,77.751,78.903,74.174,72.150,72.847,74.420,74.884,74.847,75.118,75.748,74.993,74.762,76.014,75.694,76.303,75.245,75.281,74.966,0.7,-6.0,-2.7,1.0,-1.4,0.0,-0.4,-0.002,0.91,S-Nov. 2023,-1.4,0.003,2.14,L-Oct. 2023,2.8
6,"Women's underwear, nightwear, swimwear, and accessories(5)",0.289,110.954,113.147,113.786,113.138,111.709,112.223,112.657,112.151,111.643,112.559,110.203,109.773,113.113,111.829,112.348,112.085,111.438,110.225,112.663,113.337,112.103,111.465,111.650,111.320,113.759,114.004,1.9,-2.1,-0.4,3.0,-0.3,2.2,0.2,0.001,0.75,S-Nov. 2023,-0.3,0.006,2.75,S-Nov. 2023,0.3
5,Girls' apparel,0.122,101.456,107.461,107.779,107.624,106.039,103.012,102.084,102.824,106.477,104.416,99.070,94.982,92.348,103.463,104.412,104.395,104.720,105.503,104.149,105.905,104.707,103.389,102.646,101.416,98.672,94.175,-9.0,-5.1,-4.1,-2.8,-1.2,-2.7,-4.6,-0.006,1.61,S-Jul. 2016,-5.2,-0.014,3.79,S-Sep. 2010,-13.3
4,Footwear,0.530,142.307,145.612,145.715,144.949,144.829,144.571,142.793,145.862,147.469,146.764,144.951,142.328,142.357,143.626,144.841,144.540,144.810,144.758,144.651,144.122,145.300,145.733,145.612,145.267,144.928,143.676,0.0,-1.2,-1.8,0.0,-0.2,-0.2,-0.9,-0.005,0.54,S-May 2020,-2.0,0.000,1.24,S-Aug. 2023,-0.1
5,Men's footwear(4),0.186,148.569,149.143,146.688,146.128,148.079,149.195,147.651,148.675,149.488,150.712,151.130,148.138,148.171,148.569,149.143,146.688,146.128,148.079,149.195,147.651,148.675,149.488,150.712,151.130,148.138,148.171,-0.3,0.3,-2.0,0.0,0.3,-2.0,0.0,0.000,1.00,L-Nov. 2023,0.3,0.000,1.86,S-Sep. 2023,-1.0
5,Boys' and girls' footwear(4),0.111,163.875,165.037,170.764,170.107,167.134,166.129,163.830,168.051,169.156,168.210,163.419,160.993,161.174,163.875,165.037,170.764,170.107,167.134,166.129,163.830,168.051,169.156,168.210,163.419,160.993,161.174,-1.6,-2.8,-1.5,0.1,-2.8,-1.5,0.1,0.000,1.17,L-Sep. 2023,0.7,-0.002,2.13,L-Nov. 2023,-0.5
5,Women's footwear,0.233,127.397,133.895,133.382,132.399,131.976,130.975,129.252,133.414,135.893,133.764,131.574,129.149,129.117,129.808,133.102,131.759,132.030,131.930,131.311,130.430,132.009,133.698,132.580,132.385,132.071,131.560,1.4,-1.6,-1.8,0.0,-0.1,-0.2,-0.4,-0.001,0.72,S-Oct. 2023,-0.8,0.003,1.82,S-Aug. 2023,0.5
4,Infants' and toddlers' apparel,0.099,124.212,127.050,126.561,126.622,127.225,127.882,127.710,127.192,127.328,126.359,123.242,121.948,122.160,125.715,126.276,126.293,126.751,126.246,126.800,127.990,126.596,125.336,125.431,124.958,125.422,123.638,-1.7,-2.5,-1.0,0.2,-0.4,0.4,-1.4,-0.001,0.99,S-Oct. 2022,-2.4,-0.002,3.33,S-Mar. 2021,-4.2
4,Jewelry and watches(9),0.238,200.266,197.970,201.232,198.596,198.119,200.533,203.817,201.221,197.976,194.782,186.850,190.093,201.526,196.300,198.429,198.087,198.667,197.475,198.313,198.811,197.721,195.615,196.848,196.999,198.707,197.536,0.6,-4.1,1.7,6.0,0.1,0.9,-0.6,-0.001,1.37,S-Sep. 2023,-1.1,0.003,2.65,S-Aug. 2022,-0.3
5,Watches(4)(9),0.041,155.678,158.438,151.827,153.210,154.989,154.286,155.239,153.663,147.619,151.512,152.631,152.967,156.862,155.678,158.438,151.827,153.210,154.989,154.286,155.239,153.663,147.619,151.512,152.631,152.967,156.862,0.8,0.7,0.2,2.5,0.7,0.2,2.5,0.001,1.07,L-Oct. 2023,2.6,0.000,2.17,L-Jul. 2023,0.9
5,Jewelry(9),0.197,199.401,196.012,201.480,198.021,197.025,200.055,203.712,201.021,198.644,193.917,184.251,188.010,200.671,194.122,195.223,197.872,198.934,197.086,198.034,198.209,197.586,194.496,195.875,196.035,198.539,195.357,0.6,-5.0,2.0,6.7,0.1,1.3,-1.6,-0.003,1.67,S-Sep. 2023,-1.6,0.002,3.21,S-Aug. 2022,-1.2
3,Transportation commodities less motor fuel(11),6.232,131.247,130.792,131.485,133.849,135.557,136.262,136.186,135.487,132.599,131.784,131.799,131.652,130.245,132.715,132.167,132.190,133.648,135.101,134.794,134.037,133.316,132.452,132.163,132.781,133.195,131.714,-0.8,0.0,-0.1,-1.1,0.5,0.3,-1.1,-0.070,0.03,S-Mar. 2022,-1.6,-0.045,0.09,S-Nov. 2023,-0.9
4,New vehicles,3.684,177.276,177.817,178.342,178.892,179.329,179.577,179.696,179.691,179.750,179.446,178.700,178.269,178.595,178.160,178.533,179.096,178.842,178.688,178.602,178.541,178.927,179.361,179.247,179.222,179.551,179.485,0.7,-0.4,-0.2,0.2,0.0,0.2,0.0,-0.001,0.02,S-Nov. 2023,0.0,0.031,0.10,S-Aug. 2020,0.7
5,New cars(6),,173.423,173.972,174.508,174.923,175.094,175.389,175.364,175.208,175.074,174.888,174.092,173.479,173.981,174.259,174.655,175.429,175.098,174.663,174.398,174.166,174.482,174.566,174.643,174.572,174.466,174.820,0.3,-0.5,-0.4,0.3,0.0,-0.1,0.2,,0.06,L-Aug. 2023,0.2,,0.23,S-Jun. 2020,0.1
5,New trucks(6)(13),,188.990,189.586,190.119,190.703,191.234,191.508,191.657,191.690,191.759,191.429,190.604,190.153,190.445,189.930,190.315,190.844,190.623,190.508,190.496,190.397,190.934,191.395,191.255,191.162,191.553,191.392,0.8,-0.4,-0.2,0.2,0.0,0.2,-0.1,,0.03,S-Oct. 2023,-0.1,,0.20,S-Aug. 2020,0.7
4,Used cars and trucks,2.012,185.857,183.241,184.997,193.394,199.576,202.007,201.624,198.768,187.587,184.961,186.270,186.383,179.410,190.423,187.711,186.619,192.647,198.793,197.601,194.701,191.078,187.650,186.879,189.444,190.570,184.150,-3.5,0.7,0.1,-3.7,1.4,0.6,-3.4,-0.069,0.03,S-May 1969,-5.2,-0.070,0.10,S-Nov. 2023,-3.8
4,Motor vehicle parts and equipment(4),0.469,181.894,181.037,181.282,182.321,182.357,182.104,181.454,181.785,179.115,178.518,178.625,179.178,180.393,181.894,181.037,181.282,182.321,182.357,182.104,181.454,181.785,179.115,178.518,178.625,179.178,180.393,-0.8,0.1,0.3,0.7,0.1,0.3,0.7,0.003,0.43,L-Sep. 2022,0.8,-0.004,0.87,L-Sep. 2023,-0.3
5,Tires(4),0.324,153.734,153.169,153.059,153.661,154.632,154.987,155.085,155.238,151.978,151.745,150.196,151.986,153.148,153.734,153.169,153.059,153.661,154.632,154.987,155.085,155.238,151.978,151.745,150.196,151.986,153.148,-0.4,-1.0,1.2,0.8,-1.0,1.2,0.8,0.002,0.44,S-Nov. 2023,-1.0,-0.001,0.99,L-Aug. 2023,1.7
5,Vehicle accessories other than tires(4)(5),0.145,221.739,220.208,221.479,223.590,220.749,218.695,215.918,216.712,216.533,214.974,220.134,216.750,217.802,221.739,220.208,221.479,223.590,220.749,218.695,215.918,216.712,216.533,214.974,220.134,216.750,217.802,-1.8,2.4,-1.5,0.5,2.4,-1.5,0.5,0.001,0.85,L-Nov. 2023,2.4,-0.003,1.57,S-EVER,–
